Year,Month,State,Gross Statutory Allocation,Deduction,Exchange Gain,EMTL,Net Share of Ecology,VAT,Total Allocation
2021,December,ONDO,1988995810,-48225806.28,16689814.7,1978945.983,60229937.13,3313394425,
2021,December,OSUN,2694145113,-83776444.2,22606775.98,2680532.369,81582972.65,4452709455,
2021,December,OYO,3398453852,-85611160.47,28516684.03,3381282.436,102910554.5,6337942271,
2021,December,PLATEAU,2130375220,-990419.4902,17876140.05,2119611.043,64511129.13,3421216109,
2021,December,RIVERS,2640718187,-1339979.31,22158466.59,2627375.393,79965120.86,5656823868,
2021,December,SOKOTO,2659611934,-37329017.48,22317005.45,2646173.675,80537253.38,4288486816,
2021,December,TARABA,1993388042,-932159.52,16726670.25,1983316.022,60362940.85,3067804327,
2021,December,YOBE,2004176981,-990419.4901,16817201.05,1994050.448,60689646.97,3220894348,
2021,December,ZAMFARA,1810907878,-815639.5801,15195465.35,1801757.878,54837153.03,2912066587,
2021,December,FCT-ABUJA,799822382.3,-349559.8201,6711370.272,795781.1085,24219886.01,3750227389,
2020,January,ABIA,17,2202498169,0,4489768.127,2856640370,1,
2020,January,ADAMAWA,21,2778135331,0,5663198.105,3558570430,2,
2020,January,AKWA IBOM,31,3700313010,0,7543047.091,4787699108,3,
2020,January,ANAMBRA,21,2793148669,0,5693802.628,3664816610,4,
2020,January,BAUCHI,20,3170776468,0,6463592.716,4039919496,5,
2020,January,BAYELSA,8,1290622083,0,2630918.824,1633939426,6,
2020,January,BENUE,23,3450295534,-139538498.5,7033389.237,4223851998,7,
2020,January,BORNO,27,3745986979,0,7636152.973,4758159137,8,
2020,January,CROSS RIVER,18,2414919822,-38551266.1,4922787.314,3054200372,9,
2020,January,DELTA,25,3094373400,0,6307845.907,4111298336,10,
2020,January,EBONYI,13,1786402049,-48625651,3641560.794,2268707806,11,
2020,January,EDO,18,2367614477,0,4826355.89,3087218418,12,
2020,January,EKITI,16,1879971754,0,3832301.602,2469231151,13,
2020,January,ENUGU,17,2405531508,0,4903649.338,3132927063,14,
2020,January,GOMBE,11,1648271869,-53983557.43,3359983.951,2096872627,15,
2020,January,IMO,27,3223947326,0,6571980.922,4203985540,16,
2020,January,JIGAWA,27,3387060211,0,6904484.731,4429357481,17,
2020,January,KADUNA,23,3809069928,0,7764746.866,5067253595,18,
2020,January,KANO,44,6064365785,0,12362142.49,8023909741,19,
2020,January,KATSINA,34,4616904896,0,9411509.501,5939814689,20,
2020,January,KEBBI,21,2913762564,0,5939672.719,3691129045,21,
2020,January,KOGI,21,3011587039,-367088189.8,6139086.827,3427781624,22,
2020,January,KWARA,16,2131013278,0,4344046.968,2721850299,23,
2020,January,LAGOS,20,3630172996,0,7400067.451,8568091538,24,
2020,January,NASSARAWA,13,1901231134,-39238127.24,3875638.611,2331538383,25,
2020,January,NIGER,25,3519032173,0,7173508.113,4474574549,26,
2020,January,OGUN,20,2510464829,-115776950.4,5117554.751,3257818118,27,
2020,January,ONDO,18,2397652709,-47177126.82,4887588.496,3077195375,28,
2020,January,OSUN,30,3247681215,-82028645.4,6620362.191,4175016861,29,
2020,January,OYO,33,4096696455,-83688581.46,8351070.355,5485914128,30,
2020,January,PLATEAU,17,2568079777,0,5235002.186,3286595425,31,
2020,January,RIVERS,23,3183277251,0,6489075.423,4397687971,32,
2020,January,SOKOTO,23,3206052886,-35989038.17,6535503.303,4033661924,33,
2020,January,TARABA,16,2402947364,0,4898381.59,2991411433,34,
2020,January,YOBE,17,2415952987,0,4924893.408,3034000626,35,
2020,January,ZAMFARA,14,2182975025,0,4449970.414,2788370911,36,
2020,January,"FCT, ABUJA",6,964153012.2,0,1965415.238,3495755856,37,
2021,January,1,2,3,4,5,7,8(3 + 4 +5 + 6 + 7),
2021,January,Total LGCs,,74083142750,-5186927608,696097822,55776992988,1.26605E+11,
2022,July,ABIA,2307179191,0.0001,69215375.74,34607687.87,1172218680,3514005559,
2022,July,ADAMAWA,2910175416,-29166666.69,87305262.47,0,1504364848,4472678860,
2022,July,AKWA IBOM,3876182644,-0.0004,116285479.3,58142739.65,2018825296,5953150679,
2022,July,ANAMBRA,2925902312,0.0001,87777069.36,0,1621688013,4635367394,
2022,July,BAYELSA,1351963174,0.0001,40558895.21,20279447.6,942073628.5,2314316250,
2022,July,BENUE,3614282260,-139538498.5,108428467.8,54214233.89,1645542940,5174500935,
2022,July,CROSS RIVER,2529696887,-38551266.18,75890906.6,37945453.3,1221977695,3751068769,
2022,July,DELTA,3241443746,-0.0001,97243312.39,48621656.19,1906257739,5196323141,
2022,July,EBONYI,1871306725,-50036089.77,56139201.74,0,971589173.7,2848999010,
2022,July,GOMBE,1726611450,-53983557.43,51798343.5,0,924317687.5,2648743924,
2022,July,IMO,3377176103,-0.0003,101315283.1,50657641.54,1948314567,5376148312,
2022,July,JIGAWA,3548041468,-0.0001,106441244,0,1857958367,5512441079,
2022,July,KADUNA,3990108595,-0.0001,119703257.9,0,1971170056,6080981909,
2022,July,KANO,6352594858,-512664445,190577845.8,0,3627629179,9658137438,
2022,July,KATSINA,4836338596,0.0004,145090157.9,0,2358143676,7339572430,
2022,July,KEBBI,3052248782,0.0001,91567463.47,45783731.74,1404021675,4502054189,
2022,July,KOGI,3154722689,-187142998.8,94641680.68,47320840.34,1419459700,4434360231,
2022,July,KWARA,2232296744,0.0001,66968902.32,33484451.16,1078617379,3344398574,
2022,July,NASSARAWA,1991593442,-39238127.24,59747803.25,0,872530277.2,2884633395,
2022,July,NIGER,3686285835,-0.0002,110588575,55294287.52,1740935553,5482515675,
2022,July,OGUN,2629782986,-115776950.4,78893489.59,0,1515222822,4108122348,
2022,July,ONDO,2511609097,-47177126.82,75348272.92,37674136.46,1350736225,3852842332,
2022,July,OSUN,3402038024,-82028645.1,102061140.7,0,1830454771,5252525290,
2022,July,OYO,4291405525,-83688581.46,128742165.8,0,3176000007,7512459117,
2022,July,PLATEAU,2690136276,-0.0003,80704088.29,40352044.15,1243061954,3973550274,
2022,July,RIVERS,3334573047,-0.0001,100037191.4,50018595.71,3295157602,6679749245,
2022,July,SOKOTO,3358431170,-35989038.17,100752935.1,0,1579107179,5002302246,
2022,July,ZAMFARA,2286728145,0.0001,68601844.35,0,1105893185,3461223175,
2022,July,FCT-ABUJA,1009977578,0.0001,30299327.34,0,1893161835,2933438740,
2020,April 2020.xlsx,ABIA,17,1767543761,0,241714443.5,2688879058,1,
2020,April 2020.xlsx,ADAMAWA,21,2229502771,0,304888078.8,3342944259,2,
2020,April 2020.xlsx,AKWA IBOM,31,2969566679,0,406093004.9,4519596452,3,
2020,April 2020.xlsx,ANAMBRA,21,2241551240,0,306535726.3,3445664112,4,
2020,April 2020.xlsx,BAUCHI,20,2544604233,0,347978708.9,3804630021,5,
2020,April 2020.xlsx,BAYELSA,8,1035747064,0,141640071.7,1539824664,6,
2020,April 2020.xlsx,BENUE,23,2768923231,-139538498.5,378654691.5,3945070871,7,
2020,April 2020.xlsx,BORNO,27,3006220848,0,411105521.3,4471277526,8,
2020,April 2020.xlsx,CROSS RIVER,18,1938015897,-38551266.1,265026781.4,2868068399,9,
2020,April 2020.xlsx,DELTA,25,2483289418,0,339593809.7,3840198232,10,
2020,April 2020.xlsx,EBONYI,13,1433619261,-45097823.12,196049732.6,2175618814,11,
2020,April 2020.xlsx,EDO,18,1900052520,0,259835228.7,2903682949,12,
2020,April 2020.xlsx,EKITI,16,1508710605,0,206318594.4,2326392621,13,
2020,April 2020.xlsx,ENUGU,17,1930481609,0,263996455.4,2979957766,14,
2020,April 2020.xlsx,GOMBE,11,1322767347,-53983557.43,180890555.6,1930676959,15,
2020,April 2020.xlsx,IMO,27,2587274788,0,353813975.7,3977195226,16,
2020,April 2020.xlsx,JIGAWA,27,2718175764,0,371714894.2,4146192890,17,
2020,April 2020.xlsx,KADUNA,23,3056846031,0,418028596.2,4603899196,18,
2020,April 2020.xlsx,KANO,44,4866760871,0,665537352.6,7577601612,19,
2020,April 2020.xlsx,KATSINA,34,3705147890,0,506684914.9,5566684126,20,
2020,April 2020.xlsx,KEBBI,21,2338346026,0,319772568.4,3471729870,21,
2020,April 2020.xlsx,KOGI,21,2416851898,-367088189.8,330508372.4,3198235471,22,
2020,April 2020.xlsx,KWARA,16,1710175871,0,233869292.5,2562254883,23,
2020,April 2020.xlsx,LAGOS,20,2913278077,0,398395448.3,9918421842,24,
2020,April 2020.xlsx,NASSARAWA,13,1525771633,-39238127.24,208651717.3,2210215023,25,
2020,April 2020.xlsx,NIGER,25,2824085600,0,386198234,4197594291,26,
2020,April 2020.xlsx,OGUN,20,2014692456,-115776950.4,275512423.8,3020786465,27,
2020,April 2020.xlsx,ONDO,18,1924158734,-47177126.82,263131792.1,2893085134,28,
2020,April 2020.xlsx,OSUN,30,2606321654,-82028645.4,356418665.2,3929495106,29,
2020,April 2020.xlsx,OYO,33,3287671410,-83688581.46,449594336.8,5260343489,30,
2020,April 2020.xlsx,PLATEAU,17,2060929472,0,281835409.8,3056277467,31,
2020,April 2020.xlsx,RIVERS,23,2554636332,0,349350614.6,4182629109,32,
2020,April 2020.xlsx,SOKOTO,23,2572914183,-35989038.17,351850140,3783174046,33,
2020,April 2020.xlsx,TARABA,16,1928407788,0,263712857,2798742586,34,
2020,April 2020.xlsx,YOBE,17,1938845030,0,265140166.6,2838688082,35,
2020,April 2020.xlsx,ZAMFARA,14,1751876093,0,239571864.7,2626399703,36,
2020,April 2020.xlsx,"FCT, ABUJA",6,773749856.1,0,105811533.5,2300083133,37,
2020,December,ABIA,17,1543125176,-112660418,29266633.62,2342873657,1,
2020,December,ADAMAWA,21,1946430934,-139168751.6,36915657.87,2894346725,2,
2020,December,AKWA IBOM,31,2592531627,-205439585.7,49169487.02,3907162978,3,
2020,December,ANAMBRA,21,1956949654,-139168751.6,37115154,3043804383,4,
2020,December,BAUCHI,20,2221525113,-132541668.2,42133044.41,3326336022,5,
2020,December,BAYELSA,8,904242036.1,-53016667.28,17149691.29,1320223914,6,
2020,December,BENUE,23,2417363145,-152422918.4,45847273.2,3542341763,7,
2020,December,BORNO,27,2624531950,-178931252.1,49776399.36,3846433022,8,
2020,December,CROSS RIVER,18,1691953086,-119287501.4,32089276.92,2527297812,9,
2020,December,DELTA,25,2167995217,-165677085.3,41117806.06,3369243139,10,
2020,December,EBONYI,13,1251597851,-98668062.84,23737578.99,1892767994,11,
2020,December,EDO,18,1658809781,-119287501.4,31460686.97,2546230536,12,
2020,December,EKITI,16,1317155121,-106033334.6,24980926.35,2034503227,13,
2020,December,ENUGU,17,1685375399,-112660418,31964525.68,2575926377,14,
2020,December,GOMBE,11,1154820400,-72897917.51,21902115.32,1731023638,15,
2020,December,IMO,27,2258777943,-178931252.1,42839574.86,3446904818,16,
2020,December,JIGAWA,27,2373058900,-178931252.1,45007006.88,3628441312,17,
2020,December,KADUNA,23,2668729438,-152422918.4,50614640.95,4203593149,18,
2020,December,KANO,44,4248845991,-291591670,80582846.35,6656879789,19,
2020,December,KATSINA,34,3234718774,-225320835.9,61349092.57,4832284223,20,
2020,December,KEBBI,21,2041454758,-139168751.6,38717862.57,2988919793,21,
2020,December,KOGI,21,2109993026,-139168751.6,40017746.99,3080905981,22,
2020,December,KWARA,16,1493041077,-106033334.6,28316747.65,2215033045,23,
2020,December,LAGOS,20,2543389784,-132541668.2,48237471.68,11151002090,24,
2020,December,NASSARAWA,13,1332049973,-86152084.33,25263419.42,1920580492,25,
2020,December,NIGER,25,2465521750,-165677085.3,46760640.6,3618111953,26,
2020,December,OGUN,20,1758894302,-132541668.2,33358871.93,2769582400,27,
2020,December,ONDO,18,1679855316,-119287501.4,31859832.79,2577762339,28,
2020,December,OSUN,30,2275406498,-198812502.3,43154949.04,3486715415,29,
2020,December,OYO,33,2870247760,-218693752.5,54436601.07,4733676828,30,
2020,December,PLATEAU,17,1799260772,-112660418,34124455.13,2640092854,31,
2020,December,RIVERS,23,2230283473,-152422918.4,42299153.89,3708455973,32,
2020,December,SOKOTO,23,2246240651,-152422918.4,42601794.86,3320306193,33,
2020,December,TARABA,16,1683564883,-106033334.6,31930187.77,2390006470,34,
2020,December,YOBE,17,1692676947,-112660418,32103005.53,2446944299,35,
2020,December,ZAMFARA,14,1529446774,-92779167.74,29007211.52,2294394042,36,
2020,December,"FCT, ABUJA",6,675509658.5,-39762500.46,12811594.29,2636349331,37,
2020,July,2,3,4,5,6,8,9(4+5+6+7+8),
2020,July,Total LGCs,,78694566816,-13248161.14,8046052479,41932973785,1.3896E+11,
2020,June,2,3,4,5,6,8,9(4+5+6+7+8),
2020,June,Total LGCs,,74915424668,-12611945.88,5159703977,33810648103,1.14082E+11,
2020,March 2020.xlsx,2,3,4,5,6,8,10(4+5+6+7+8),
2020,March 2020.xlsx,Total LGCs,,84040107820,-1047969690,137070170.5,32404229763,1.18257E+11,
2020,January,1,2,3,4,5,7(3+4+5+6),,
2020,January,Total LGCs,,1.06113E+11,-1051685632,216310057.1,1.42647E+11,,
2020,April 2020.xlsx,2,3,4,5,6,10(4+5+6+7+8),,
2020,April 2020.xlsx,Total LGCs,,85157513942,-1048157804,11645426575,1.34902E+11,,
2020,August,2,3,4,5,6,,,
2020,August,ABIA,17,2067176753,0,743754086.2,1,,
2020,August,ADAMAWA,21,2607446785,0,913726903.6,2,,
2020,August,AKWA IBOM,31,3472965897,0,1244750708,3,,
2020,August,ANAMBRA,21,2621537704,0,1031363642,4,,
2020,August,BAUCHI,20,2975964064,0,1007179697,5,,
2020,August,BAYELSA,8,1211326304,0,389017092.6,6,,
2020,August,BENUE,23,3238309488,0,1038081473,7,,
2020,August,BORNO,27,3515833660,0,1153016967,8,,
2020,August,CROSS RIVER,18,2266547226,0,773870777,9,,
2020,August,DELTA,25,2904255197,0,1114459507,10,,
2020,August,EBONYI,13,1676645565,-16766455.65,635338816.5,11,,
2020,August,EDO,18,2222148319,0,830529255.8,12,,
2020,August,EKITI,16,1764466350,0,672745862,13,,
2020,August,ENUGU,17,2257735729,0,795627148.9,14,,
2020,August,GOMBE,11,1547002098,0,539123819.3,15,,
2020,August,IMO,27,3025868106,0,1119279197,16,,
2020,August,JIGAWA,27,3178959341,0,1171108590,17,,
2020,August,KADUNA,23,3575040794,0,1232831692,18,,
2020,August,KANO,44,5691771346,0,2270351940,19,,
2020,August,KATSINA,34,4333242408,0,1495347530,20,,
2020,August,KEBBI,21,2734741086,0,897237587.6,21,,
2020,August,KOGI,21,2826555228,0,899990819.2,22,,
2020,August,KWARA,16,2000083891,0,672767883.4,23,,
2020,August,LAGOS,20,3407135284,0,7563575820,24,,
2020,August,NASSARAWA,13,1784419554,0,543535307.7,25,,
2020,August,NIGER,25,3302822950,0,1079932677,26,,
2020,August,OGUN,20,2356221950,0,936058884.1,27,,
2020,August,ONDO,18,2250341004,0,829289867.8,28,,
2020,August,OSUN,30,3048143786,0,1166226951,29,,
2020,August,OYO,33,3844995557,0,1692808232,30,,
2020,August,PLATEAU,17,2410297039,0,783584840.5,31,,
2020,August,RIVERS,23,2987696799,0,1361631025,32,,
2020,August,SOKOTO,23,3009073100,0,988873262.5,33,,
2020,August,TARABA,16,2255310355,0,710403442.3,34,,
2020,August,YOBE,17,2267516913,0,717445147.6,35,,
2020,August,ZAMFARA,14,2048853110,0,692114483.9,36,,
2020,August,"FCT, ABUJA",6,904915482.1,0,1460673092,37,,
2020,August,Total LGCs,,99593366223,-16766455.65,43167654029,,,
2020,December,1,2,3,4,5,7(3+4+5),,
2020,December,Total LGCs,,74345374938,-5141878538,1410020965,1.21647E+11,,
2021,February,1,2,3,4,5,,,
2021,February,ABIA,17,1664264816,-990419.49,897938878.8,1,,
2021,February,ADAMAWA,21,2099231205,-1223459.37,1101356473,2,,
2021,February,AKWA IBOM,31,2796052608,-1806059.07,1562952417,3,,
2021,February,ANAMBRA,21,2110575673,-1223459.37,1180695100,4,,
2021,February,BAUCHI,20,2395921045,-1165199.4,1197215916,5,,
2021,February,BAYELSA,8,975227564.1,-466079.76,739183010.2,6,,
2021,February,BENUE,23,2607132911,-1339979.31,1242637816,7,,
2021,February,BORNO,27,2830565046,-1573019.19,1360378711,8,,
2021,February,CROSS RIVER,18,1824776134,-1048679.46,928245605.3,9,,
2021,February,DELTA,25,2338188903,-1456499.25,1326859908,10,,
2021,February,EBONYI,13,1349851782,-14255897.43,757260574.6,11,,
2021,February,EDO,18,1789030986,-1048679.46,989803837.1,12,,
2021,February,EKITI,16,1420555481,-932159.52,852773773.4,13,,
2021,February,ENUGU,17,1817682080,-990419.49,965876458.3,14,,
2021,February,GOMBE,11,1245477030,-640859.67,633840509.3,15,,
2021,February,IMO,27,2436098327,-1573019.19,1333098618,16,,
2021,February,JIGAWA,27,2559350658,-1573019.19,1397389805,17,,
2021,February,KADUNA,23,2878232160,-1339979.31,1601836211,18,,
2021,February,KANO,44,4582392280,-2563438.68,2718355289,19,,
2021,February,KATSINA,34,3488653242,-1980838.98,1804775750,20,,
2021,February,KEBBI,21,2201714665,-1223459.37,1056446023,21,,
2021,February,KOGI,21,2275633378,-1223459.37,1067208950,22,,
2021,February,KWARA,16,1610248976,-932159.52,809774019.6,23,,
2021,February,LAGOS,20,2743052993,-1165199.4,6175016010,24,,
2021,February,NASSARAWA,13,1436619620,-757379.61,664002977.7,25,,
2021,February,NIGER,25,2659072100,-1456499.25,1299650959,26,,
2021,February,OGUN,20,1896972422,-1165199.4,1170758016,27,,
2021,February,ONDO,18,1811728655,-1048679.46,997943555.9,28,,
2021,February,OSUN,30,2454032270,-1747799.1,1383735287,29,,
2021,February,OYO,33,3095570234,-1922579.01,2340185690,30,,
2021,February,PLATEAU,17,1940507774,-990419.49,974128044.7,31,,
2021,February,RIVERS,23,2405366961,-1339979.31,1744563144,32,,
2021,February,SOKOTO,23,2422576823,-1339979.31,1256898940,33,,
2021,February,TARABA,16,1815729434,-932159.52,786261996.7,34,,
2021,February,YOBE,17,1825556820,-990419.49,979643470.1,35,,
2021,February,ZAMFARA,14,1649512622,-815639.58,822094843.6,36,,
2021,February,"FCT, ABUJA",6,728539055.4,-349559.82,3097065265,37,,
2021,February,Total LGCs,,80181694734,-58591734.6,51217851852,,,
2020,September,1,2,3,4,5,,,
2020,September,ABIA,17,2044931305,-112660418,841625017.6,1,,
2020,September,ADAMAWA,21,2579387346,-139168751.6,1028838150,2,,
2020,September,AKWA IBOM,31,3435592373,-205439585.7,1412069018,3,,
2020,September,ANAMBRA,21,2593326629,-139168751.6,1164864453,4,,
2020,September,BAUCHI,20,2943938911,-132541668.2,1131758423,5,,
2020,September,BAYELSA,8,1198290895,-53016667.28,456360958.4,6,,
2020,September,BENUE,23,3203461165,-152422918.4,1199501224,7,,
2020,September,BORNO,27,3477998824,-178931252.1,1305626519,8,,
2020,September,CROSS RIVER,18,2242156299,-119287501.4,879632153.6,9,,
2020,September,DELTA,25,2873001723,-165677085.3,1274025760,10,,
2020,September,EBONYI,13,1658602729,-102738111.6,694936784.3,11,,
2020,September,EDO,18,2198235181,-119287501.4,921354776.4,12,,
2020,September,EKITI,16,1745478451,-106033334.6,787431391.5,13,,
2020,September,ENUGU,17,2233439625,-112660418,904495528.9,14,,
2020,September,GOMBE,11,1530354391,-72897917.51,612094893.5,15,,
2020,September,IMO,27,2993305922,-178931252.1,1269392833,16,,
2020,September,JIGAWA,27,3144749700,-178931252.1,1329112516,17,,
2020,September,KADUNA,23,3536568815,-152422918.4,1460867122,18,,
2020,September,KANO,44,5630520657,-291591670,2540322066,19,,
2020,September,KATSINA,34,4286611216,-225320835.9,1743169379,20,,
2020,September,KEBBI,21,2705311798,-139168751.6,1026481877,21,,
2020,September,KOGI,21,2796137904,-139168751.6,1047062588,22,,
2020,September,KWARA,16,1978560448,-106033334.6,768425675.9,23,,
2020,September,LAGOS,20,3370470181,-132541668.2,7649321433,24,,
2020,September,NASSARAWA,13,1765216933,-86152084.33,622737882.8,25,,
2020,September,NIGER,25,3267280380,-165677085.3,1240372445,26,,
2020,September,OGUN,20,2330866010,-132541668.2,1057503422,27,,
2020,September,ONDO,18,2226124477,-119287501.4,937819370.3,28,,
2020,September,OSUN,30,3015341887,-198812502.3,1310634615,29,,
2020,September,OYO,33,3803618521,-218693752.5,1879751082,30,,
2020,September,PLATEAU,17,2384359181,-112660418,893467023.1,31,,
2020,September,RIVERS,23,2955545386,-152422918.4,1586656432,32,,
2020,September,SOKOTO,23,2976691651,-152422918.4,1130445635,33,,
2020,September,TARABA,16,2231040351,-106033334.6,753274684.2,34,,
2020,September,YOBE,17,2243115551,-112660418,817408756.5,35,,
2020,September,ZAMFARA,14,2026804848,-92779167.74,793734536.8,36,,
2020,September,"FCT, ABUJA",6,895177442.2,-39762500.46,2427340579,37,,
,,,,,,,,,
